	dim1	dim2
1001701804_O16	-8881.978517275207	199.21003514799196
1001701804_O17	-8535.085952714737	242.18357458936683
1001701804_O18	-8572.718603120635	406.22714878194995
1001701804_O19	-8568.585091074665	432.4432029379485
1001701804_O2	-8769.74419853687	217.5720154159558
1001701804_O21	-8681.671250579304	119.9987146462812
1001701804_O4	-9058.84823268817	-325.7504059246867
1001701804_O5	-8905.086865833773	231.11024988597805
1001701804_O6	-8912.546143080113	141.3149025321191
1001701804_O7	-9081.925722312513	-229.27828886674482
1001701804_O8	-9062.85529284376	-292.0616057543755
1001701804_O9	-8736.406686734183	213.66398385871264
1001701804_P13	-8576.008322468864	292.6290343512108
1001701804_P14	-8530.672336028021	302.2278644890192
1001701804_P16	-8726.61742374559	421.39227253318427
1001701804_P17	-8587.372664888098	384.08888385234985
1001701804_P18	-8813.721415408972	-79.20656732112764
1001701804_P19	-8857.857278575813	129.38864155403934
1001701804_P2	-8840.278488707914	-545.1849886769992
1001701804_P21	-8714.013580234456	290.31994261017167
1001701804_P22	-8904.256560825837	-127.09688157406285
1001701804_P23	-8573.045997274952	252.79157805270296
1001701804_P3	-9078.814802913528	-129.27997565285938
1001701804_P5	-8860.929138314608	-168.43634263640456
1001701804_P7	-9082.871662313417	-354.3873863074655
1001701804_P9	-9010.716381244163	95.96298107055826
1001702101_A12	-8386.413074754586	-294.57807870191476
1001702101_A14	-8751.848533214632	72.83828016869023
1001702101_A19	-9080.117260556277	562.056995352172
1001702101_A20	-8848.65706296839	428.36609437914
1001702101_A21	-9083.767327015152	-373.9123002783907
1001702101_A5	-8450.02323230159	-316.90604082886404
1001702101_A6	-8804.868887156275	150.9373494708866
1001702101_B18	-8914.478889895317	-237.3605468095524
1001702101_B21	-8818.38184627221	33.399013687417515
1001702101_C10	-8660.792491401877	-585.0336942800876
1001702101_C11	-8787.83183675712	133.19121556398943
1001702101_C14	-8617.974825439884	-80.21470083646459
1001702101_C18	-8909.414083485422	45.29308656508697
1001702101_C23	-8786.221255934166	12.688453187217728
1001702101_C3	-9070.714747227992	67.29107755166315
1001702101_C4	-8755.77553603816	-232.88826446380813
1001702101_D13	-8663.099782271012	-3.9005809413540704
1001702101_D15	-8868.047891965467	540.0932415164059
1001702101_D20	-8955.816155017137	-405.54215829566164
1001702101_D3	-8624.182750522	82.93020364225127
1001702101_D4	-8909.915809019774	-206.23287682411924
1001702101_D5	-8879.854951175432	-250.4630657776491
1001702101_E15	-8786.476518407047	-407.4460332981653
1001702101_E17	-9102.664387260516	-420.4972299701832
1001702101_E22	-8845.632267596127	580.9607449743006
1001702101_E5	-9097.447332759071	-175.3402688998986
1001702101_E6	-8800.313110670764	-158.25851330700058
1001702101_E7	-8912.848369489215	-700.2411748730342
1001702101_F1	-8927.944855739157	-85.21634076893885
1001702101_F14	-8824.295219681031	-166.57891361490823
1001702101_F20	-8842.637193000624	-98.09931610769922
1001702101_F21	-8683.154193577759	-120.97236796738002
1001702101_F3	-8826.344144894827	-267.215208668943
1001702101_G1	-8916.562121219536	236.89770052741335
1001702101_G14	-9121.272686602251	552.7548814209392
1001702101_G15	-8873.915761733617	467.3084733195921
1001702101_G20	-8560.110183546896	242.2291983349899
1001702101_G3	-8700.888907297163	235.95783616200677
1001702101_G6	-9047.81170521892	-196.83699581689666
1001702101_G7	-8770.159994007123	181.22733875249318
1001702101_H10	-8821.106639525544	-387.11241799379803
1001702101_H13	-8748.659307848771	279.21712842782523
1001702101_H22	-8790.465935260863	96.752715964498
1001702101_H6	-8568.389637999739	495.65907006686064
1001702101_H9	-9229.048963965	576.1785347695242
1001702101_I1	-8401.858088199953	-550.7893762123963
1001702101_I11	-8916.731934342615	429.6393975267557
1001702101_I16	-8742.4290914169	-684.6705898158514
1001702101_I18	-8815.547573362388	-631.8459830358117
1001702101_I23	-8846.112169623506	-326.23191634550153
1001702101_I3	-9217.725333748078	436.9168305443502
1001702101_I8	-8963.64947653989	-437.92150441318455
1001702101_J1	-9134.86383791244	-275.0188304180997
1001702101_J15	-8692.745931586369	-473.7296119677287
1001702101_J16	-8768.399226958112	1.786452772960751
1001702101_J18	-8662.371227100492	657.5224441605664
1001702101_J22	-9245.783422299868	-63.13214408075599
1001702101_K14	-8652.905803778305	-169.43790050159302
1001702101_K15	-8888.52179322069	-291.8818921250963
1001702101_K21	-9020.968137251546	108.04173970077397
1001702101_K4	-9053.382747800717	-69.34394761457358
1001702101_L11	-8572.589770052089	-142.21081468919385
1001702101_L13	-8903.25440903527	-364.9441235809625
1001702101_L16	-8685.587094175185	159.78268402041377
1001702101_L17	-8875.046402431988	226.4905226112668
1001702101_L20	-8973.890344016383	479.3787550668739
1001702101_L4	-8822.065727446523	-182.6655761406316
1001702101_M10	-8597.50036012929	-512.565317319712
1001702101_M12	-8734.14122311439	651.9416605997113
1001702101_M13	-8984.814363368492	-194.63808746500865
1001702101_M14	-9082.41969388094	-340.6235444290661
1001702101_M19	-8786.81479034908	313.3581362317449
1001702101_M5	-9006.710828754847	-522.9943086994617
1001702101_M9	-9198.5312739868	74.30809316392022
1001702101_N10	-8670.812941874274	-184.00208080056925
1001702101_N11	-8683.402374406322	41.141059989543294
1001702101_N17	-8845.677217047612	-249.3623758138396
1001702101_O11	-8882.303666777385	455.31562441827856
1001702101_O12	-8768.28002888645	-675.8254385887087
1001702101_O13	-8633.866483423171	135.23091179942668
1001702101_O15	-8976.313581009546	-255.15071569390065
1001702101_O16	-8792.77787210904	-121.80808167664742
1001702101_O23	-8931.099215708553	-307.7835062887589
1001702101_O4	-9168.099937029843	-376.74448377062026
1001702101_P11	-8760.705486311943	-169.199827416992
1001702101_P14	-8514.535002136177	379.2064301454013
1001702101_P17	-8849.116651060864	-257.94263875223305
1001702102_A1	-8475.810705690268	-289.5929663147037
1001702102_A11	-8480.483061653762	-570.7064557298296
1001702102_A18	-8895.067360076102	-318.14870347476335
1001702102_A23	-8289.71168250877	-28.107121935666104
1001702102_A3	-8738.12901856193	-128.8587573275863
1001702102_A4	-8676.691499643402	-826.5616058728908
1001702102_A5	-8834.889749384887	-583.2416551728284
1001702102_A7	-9075.846395181881	-661.358313740061
1001702102_A8	-8435.255620612632	-539.7577442975324
1001702102_A9	-8571.92141221631	-737.0460579864673
1001702102_B10	-8778.739123830384	-723.3668093128742
1001702102_B14	-8575.281743678832	110.30011282405789
1001702102_B16	-8123.190485057176	-510.47823208898103
1001702102_B17	-8586.797918873111	-112.41934707253107
1001702102_B19	-8316.107873337647	103.10711301689825
1001702102_B20	-8087.443282205486	-188.62734294488737
1001702102_B21	-8962.329960839099	-571.293933464035
1001702102_B22	-7825.492271005739	-379.29901443394385
1001702102_B23	-8224.216780589219	-59.993772338989785
1001702102_B3	-7998.985922432567	-816.1718163510507
1001702102_B4	-9594.492652313525	-803.0983672422041
1001702102_B5	-8680.633792498284	-692.0514014859791
1001702102_B7	-8479.701164544611	-630.0987995020268
1001702102_B8	-8640.996732026677	-706.952145564304
1001702102_B9	-8299.170648273082	-929.0246401680968
1001702102_C10	-8482.448660861934	-414.27373679670484
1001702102_C18	-8964.246846589534	-462.27731981876207
1001702102_C19	-8768.657866314034	556.9786103389458
1001702102_C2	-8653.072484407829	-683.8623710836154
1001702102_C20	-8434.699573150583	-224.40488843666967
1001702102_C3	-8898.701650717747	-218.97339642010138
1001702102_C5	-8936.469195678374	-614.3961858929987
1001702102_C7	-8763.05052234761	-706.3429962280653
1001702102_C9	-8511.657040879229	-604.0600102420855
1001702102_D1	-8874.931304029655	-135.77333713285194
1001702102_D10	-8765.1167122892	-497.04010444565847
1001702102_D11	-8961.00014831332	-377.81471346019566
1001702102_D13	-8191.31949089	-30.671063959173207
1001702102_D15	-8222.572380861286	140.90866189347423
1001702102_D19	-8201.754933015796	-77.93800949258915
1001702102_D4	-8751.260463942544	-635.2558710875934
1001702102_D5	-9217.26779834312	-836.0416423367158
1001702102_D6	-8380.131535204273	-517.08758277609
1001702102_D8	-8700.352004146238	-671.3308529577985
1001702102_D9	-8222.192307787913	-287.0758864991359
1001702102_E1	-8316.97605587476	-797.6557998872559
1001702102_E10	-8665.568838169975	-728.6111710001077
1001702102_E13	-8515.917321072464	-94.2271356579815
1001702102_E16	-8694.566562388069	-415.13958449553064
1001702102_E18	-8515.402388266253	-464.73360765548716
1001702102_E2	-8426.451416012396	-554.583770848566
1001702102_E20	-8197.62057935237	-464.4926792471005
1001702102_E4	-8629.768384968513	-696.2199517547641
1001702102_E6	-8538.354659638851	-549.5661200868009
1001702102_E7	-8501.922851731219	-738.8013732996154
1001702102_E8	-9046.009450005968	-479.6482968256851
1001702102_E9	-8504.867614055574	-701.3379914468345
1001702102_F10	-8522.894979432574	-886.2368222894788
1001702102_F12	-8026.767889003201	-416.03682641676454
1001702102_F15	-8571.133313045535	278.45195238877517
1001702102_F17	-8347.131299831528	-87.08913455955395
1001702102_F18	-8942.028206348217	-541.1011510755562
1001702102_F2	-8402.651995807333	-743.9101970169216
1001702102_F21	-8000.038013292418	-437.7760413471232
1001702102_F3	-8656.497069088526	-648.7134589230944
1001702102_F4	-8175.142425182239	-671.5938906843867
1001702102_F5	-8833.081519566142	-602.4475812427089
1001702102_F6	-9003.373343897625	-441.2556957343035
1001702102_F7	-8871.572677092165	-585.3397488285214
1001702102_F9	-8590.491342057096	-636.4784320180568
1001702102_G1	-8314.81562717462	-825.9192022549448
1001702102_G10	-8784.238518044636	-239.42158794487426
1001702102_G11	-8645.28504300942	-806.5589268722949
1001702102_G15	-8836.116868951793	-452.74767190030906
1001702102_G16	-8103.34196805627	99.33410317132402
1001702102_G19	-8036.092964221406	-97.22257574577245
1001702102_G2	-9359.478507050933	-906.5155602443078
1001702102_G20	-7976.34461446341	-367.49472335016003
1001702102_G22	-9092.215698846294	-213.446119509072
1001702102_G3	-8793.436117258094	-690.8087153373236
1001702102_G4	-8576.334629720996	-727.2572684746026
1001702102_G6	-8854.45057561437	-801.5752582691763
1001702102_G7	-8811.123903333177	-467.7629624728296
1001702102_G8	-8881.624044730388	-475.19585438129286
1001702102_G9	-8426.895141029545	-451.9175024954487
1001702102_H10	-8300.063856256053	-880.8694360389806
1001702102_H11	-7963.677025056107	-809.4542224197496
1001702102_H13	-8575.204455958215	173.0878835807631
1001702102_H15	-8425.70380050886	-507.32856068983943
1001702102_H3	-8034.431521134838	-589.1025389881429
1001702102_H4	-8883.263341346106	-422.06586037486574
1001702102_H5	-8294.152255576028	-771.7796549530982
1001702102_H6	-8786.105769083206	-544.1801468904778
1001702102_H7	-8944.6082847086	271.84794198340046
1001702102_I10	-8617.150970598495	-1371.7644457575163
1001702102_I11	-8856.682388645997	-658.1960489994062
1001702102_I12	-9319.068852388265	-1034.5638440519836
1001702102_I17	-8305.173217699463	-484.85850244867527
1001702102_I22	-8616.888936227077	-264.17808273678844
1001702102_I3	-8324.963940978883	-578.407507928767
1001702102_I4	-8567.91225242754	-495.3213909925108
1001702102_I5	-8705.616144284555	-494.41527713110935
1001702102_I6	-8858.226412933756	-666.8052047540876
1001702102_I7	-8340.233878030898	-290.8373789259945
1001702102_I8	-8671.40256861847	-167.6428370818947
1001702102_I9	-8905.104609448725	-332.61340965777424
1001702102_J1	-9024.201167056119	-429.1462833814875
1001702102_J10	-8847.445814214158	-755.2633298591353
1001702102_J11	-8857.133607090584	-773.8334861491101
1001702102_J13	-8956.3407597832	-418.29698936165596
1001702102_J14	-8783.075240518236	-784.7976533898134
1001702102_J17	-8396.00997142694	-272.233475154898
1001702102_J18	-8435.764547777608	-564.2677562109194
1001702102_J19	-8572.857607827924	229.00309468547968
1001702102_J2	-8626.148623521889	-615.2012751780103
1001702102_J21	-8933.349257616757	-457.91226820053834
1001702102_J22	-7803.725164597559	-438.3508055704388
1001702102_J4	-8996.846517533202	-427.68988129918085
1001702102_J5	-8251.46477714372	-829.5882180358973
1001702102_J6	-8529.707033164012	-930.5330375355895
1001702102_J8	-8669.544457554748	-850.6760461232515
1001702102_J9	-8946.439153152567	-311.73562824757084
1001702102_K1	-9212.62901263733	-889.3613263951423
1001702102_K11	-8648.2687111291	-591.7241472424748
1001702102_K12	-8528.379188974252	209.53807956178974
1001702102_K14	-8274.254048083405	-510.96778645252436
1001702102_K16	-8071.40272065905	-38.32264090657467
1001702102_K17	-9050.976383290956	-342.97323791398827
1001702102_K2	-8895.286384441908	-55.11018186531036
1001702102_K20	-8360.23985123087	-342.7051898453803
1001702102_K21	-9136.824276522275	-216.92371939923277
1001702102_K22	-8329.99515110359	-79.1386288736076
1001702102_K23	-8413.171151716664	-500.05687028488205
1001702102_K4	-8340.741300282265	-481.0101965267866
1001702102_K5	-8124.547995710215	-451.2847412962936
1001702102_K6	-8304.074844123734	-782.5106438030864
1001702102_K8	-8511.14385047344	-500.6939392211216
1001702102_L1	-8444.73115770411	-808.1104499307048
1001702102_L10	-8737.031213556207	-737.6783187521506
1001702102_L11	-8890.414979761601	-547.6341041818558
1001702102_L13	-8576.707483285221	-281.13171142636156
1001702102_L14	-8375.871101231294	50.988911432747315
1001702102_L19	-8094.6596470178065	90.93071711444458
1001702102_L2	-9052.486406198663	-243.85409158247884
1001702102_L22	-8258.659684913133	-240.77450073785323
1001702102_L23	-8127.963546179405	-27.78527543725748
1001702102_L3	-9002.636355994508	-465.2596672279478
1001702102_L4	-8480.787421951838	-913.2475530977479
1001702102_L7	-8830.536473578184	-830.7626858613065
1001702102_L8	-8660.500892918915	-553.2342750701795
1001702102_M1	-8950.2531082039	-780.3099161480886
1001702102_M11	-8220.120847183991	-296.5703628018004
1001702102_M14	-8625.173272194257	-293.50408418378345
1001702102_M17	-7994.586781445404	-114.96356227098465
1001702102_M18	-8299.787785741937	-558.0275210072618
1001702102_M19	-8203.076139530469	-281.13005547991963
1001702102_M2	-8825.961277113576	-490.46517755353017
1001702102_M22	-8503.334169882986	180.3182563066664
1001702102_M3	-8729.283553318017	-539.1270077454194
1001702102_M4	-8530.753831075313	-662.5769616594139
1001702102_M5	-8700.026598538374	-81.73532068504002
1001702102_M6	-8761.324525381795	-788.2413534250703
1001702102_M7	-8105.602430966771	-805.0842603957745
1001702102_M8	-8181.091879145554	-375.0418172429691
1001702102_N10	-8750.765286955884	-1151.9417523672466
1001702102_N11	-8553.025335102784	-264.03718562272695
1001702102_N13	-8157.105844158516	-729.7883021482904
1001702102_N16	-8205.242850652006	213.16371570687886
1001702102_N17	-8770.356947443544	-293.634595823065
1001702102_N19	-8228.788825393185	-658.2208341344979
1001702102_N2	-8310.237279311668	-549.1461042732458
1001702102_N4	-8332.12771848498	-347.0561460396579
1001702102_N5	-9377.126882250283	-729.2331808287768
1001702102_N6	-9068.61494532781	-624.6700861141088
1001702102_N8	-8955.07234139299	-633.9047974353588
1001702102_O10	-8554.976888689605	-744.8939867256107
1001702102_O15	-8486.56108867802	-356.256257359135
1001702102_O18	-8119.27422619323	-288.62430642645273
1001702102_O2	-9149.081463320123	-327.1438429340177
1001702102_O20	-8238.423716829793	-392.7809019580988
1001702102_O23	-8005.852237946214	-490.8210887287065
1001702102_O4	-8881.662045322884	-384.81261313541546
1001702102_O6	-8613.576915618907	-631.6738977868247
1001702102_O7	-8405.64536426428	-759.7183276849756
1001702102_O9	-8828.376526731176	-464.9432958378966
1001702102_P10	-8375.909650029344	-644.2475838558069
1001702102_P12	-8848.175902219515	398.5137517455143
1001702102_P2	-8531.378251588123	-442.9601769965577
1001702102_P3	-8418.898627372679	-665.5868218711207
1001702102_P4	-8589.748528138109	-584.8892970172262
1001702102_P5	-8525.102596623052	-548.3648001975254
1001702102_P6	-8759.432019250093	-1585.5656170956834
1001702102_P7	-8652.044527150465	-666.0464989825153
1001702103_A11	-8935.336342394736	-186.9194804540795
1001702103_A15	-8155.3281830486785	254.02867982262958
1001702103_A16	-8657.820973237116	-262.060352324156
1001702103_A17	-8317.239378238557	151.23829577963755
1001702103_A3	-8668.691972753806	-200.1981168924034
1001702103_A6	-8607.926262672412	-99.25239653634034
1001702103_B11	-8034.375695750595	-140.5881324785541
1001702103_B13	-8098.615902837095	16.099860806920375
1001702103_B15	-8419.3661223938	239.80115259874242
1001702103_B16	-8283.229631884504	-172.25204593141848
1001702103_B17	-8268.66018313841	-143.5459863133057
1001702103_B18	-8943.461027851574	-357.3837266989027
1001702103_B4	-8391.66290062216	-100.35851911799638
1001702103_C15	-8167.356148504129	102.3865874701534
1001702103_C17	-8703.93852020473	-216.0581886304367
1001702103_C18	-8381.902843150134	-211.2909472279476
1001702103_C3	-8424.45408152705	-112.39635533225004
1001702103_D14	-8431.932806178831	233.39857376574972
1001702103_D18	-8591.988028088315	-410.291511085596
1001702103_D2	-8796.74605673028	-451.9248138256714
1001702103_D3	-8396.35698074184	-241.9934165532353
1001702103_D4	-8277.005106638218	-251.33590933617893
1001702103_D5	-8479.365562523046	-334.81279961999405
1001702103_D6	-8726.113452383968	-122.83963501577058
1001702103_E1	-8197.224536729027	-134.88060952892457
1001702103_E11	-8637.810463979988	-181.84844866068934
1001702103_E15	-8422.495184437315	190.62982804683824
1001702103_E16	-8689.41890104955	-225.72505319443198
1001702103_E18	-8398.011942106958	-492.6658663606309
1001702103_E2	-8584.462402589023	-449.84533341897014
1001702103_E3	-8510.872303975848	-0.6411005385473072
1001702103_E4	-8250.319779897589	-219.138356166176
1001702103_E6	-8428.019430619503	-314.8153364806466
1001702103_E7	-8941.9245079809	31.78118738043259
1001702103_F10	-8845.980391153602	-617.469154869656
1001702103_F13	-8532.25537953683	-57.148264007512196
1001702103_F16	-8917.282398333778	-66.99313041413743
1001702103_F17	-8469.529298975318	165.66905845936475
1001702103_F18	-8875.815113020553	-533.9780386291724
1001702103_F3	-8206.597385815485	-89.58675357547425
1001702103_F6	-8229.462548596322	-47.90871287358186
1001702103_F8	-8895.127257497199	-310.33763762893085
1001702103_G1	-8711.540094161322	-202.87685967189148
1001702103_G14	-8615.27912609409	-176.3401859565883
1001702103_G15	-8667.00257917704	-219.82713641513183
1001702103_G16	-7988.7763706409605	-147.53571234733607
1001702103_G3	-8715.263072237349	-341.41482050095675
1001702103_G5	-8344.928482748459	-282.0476740769166
1001702103_G6	-8561.870881955238	-229.24126207246735
1001702103_H1	-8838.006107913736	-502.13870708304324
1001702103_H13	-8525.06424974261	117.2333804598821
1001702103_H15	-8920.66309063035	-350.3562018228346
1001702103_H17	-8273.222244786053	-128.11596626596307
1001702103_H18	-8178.064378343452	-107.2270060542409
1001702103_H4	-8490.024359254267	-112.31438415389067
1001702103_H5	-8784.817968124766	-399.4928468741143
1001702103_H6	-8556.44161554311	-9.070248199523268
1001702103_I1	-8567.00285579278	4.317840761026801
1001702103_I13	-8271.401683982374	-88.51773239420343
1001702103_I14	-8327.81583493885	-4.391966745571988
1001702103_I15	-8588.761564493123	103.59951286197405
1001702103_I17	-8336.657985888669	357.02837070858374
1001702103_I4	-8748.549211754662	-98.40184201298624
1001702103_I5	-8502.271268267437	128.26662823912403
1001702103_J16	-8218.109444179978	-130.03296340354134
1001702103_J3	-8590.689800366534	-546.5569679663391
1001702103_J4	-8488.22891320831	-385.7228093740446
1001702103_J5	-8760.765235484076	-395.0310234664875
1001702103_J9	-8520.754254143854	198.53676047995936
1001702103_K1	-9110.575288257121	-341.87367305181976
1001702103_K14	-8795.832884323028	-546.2829512388479
1001702103_K16	-8662.208098816149	-252.68205548642635
1001702103_K17	-8250.427545282111	127.22403805604313
1001702103_K2	-8323.622179335229	-120.22639215705622
1001702103_K4	-8319.251083441872	208.49726377153402
1001702103_L13	-8827.078155742352	-368.6925046629998
1001702103_L14	-8041.6265941806705	-41.74783097652881
1001702103_L15	-8569.044992436868	91.06573783605295
1001702103_L16	-8903.281416762857	158.972088227588
1001702103_L17	-8434.466944731004	179.76318320548555
1001702103_L18	-8381.220230278963	-82.21927442111694
1001702103_L2	-8558.223936059449	-259.12352767168164
1001702103_L4	-8573.659635124372	-353.46641940359393
1001702103_L5	-8919.011377769773	-483.1891378476215
1001702103_L7	-8862.193557568487	-401.67039094163107
1001702103_M15	-7957.641958935715	-169.7633222451777
1001702103_M16	-8677.863454682187	169.16301576047113
1001702103_M17	-8360.013075452835	272.2981624919979
1001702103_M6	-8880.328790212543	116.2105770587931
1001702103_N16	-8209.450122964106	-11.34695602534945
1001702103_N18	-8463.29982711702	-192.3063088127037
1001702103_N3	-8748.02975876891	-131.94954673215503
1001702103_O11	-8466.345853485664	297.29625708211506
1001702103_O13	-8697.125382970791	-330.32035950157325
1001702103_O16	-8725.139366202942	-614.4831466823646
1001702103_O18	-8912.145399688121	-366.16151948591175
1001702103_P13	-8467.061499068373	-245.3457652460979
1001702103_P14	-8591.330699788881	-104.79139729383309
1001702103_P16	-7916.932545560511	-139.32062048076236
1001702103_P17	-8092.73470937351	51.39585293484931
1001702103_P18	-8395.679761307452	241.7234303165022
1001702104_A10	-9262.466658670557	-968.9084083291395
1001702104_A19	-8316.737349840354	-717.8778401835809
1001702104_A22	-8597.748803545242	-742.9523747983985
1001702104_A5	-8986.204044322263	120.63948487662303
1001702104_A7	-8510.979733160979	-833.7891513238721
1001702104_B11	-8551.04273735856	81.58394762842931
1001702104_B12	-8194.409901436122	129.7970780049933
1001702104_B13	-8581.032660552864	30.502251134669407
1001702104_B15	-8493.430731518565	120.1853551003993
1001702104_B18	-8479.875725233765	-246.2933694887599
1001702104_B4	-8729.38670927349	-340.96893314666005
1001702104_B8	-8180.423498532399	-144.61524662532554
1001702104_C11	-8811.575776618365	-312.91680497643955
1001702104_C12	-8490.655793705831	-837.8192752868734
1001702104_C17	-8767.579249622402	-93.62867947572225
1001702104_C20	-8507.919656897657	-108.94351343741253
1001702104_C21	-8789.843753904619	-748.399660876718
1001702104_C23	-8972.922280480116	-231.30858246384753
1001702104_C7	-8459.944106205172	183.53600471254302
1001702104_D10	-9168.780917977401	-778.6899536556041
1001702104_D13	-8385.713031078287	-889.7900220236484
1001702104_D15	-8861.961883131624	-622.1701093801091
1001702104_D16	-8049.340100986536	224.80434482855128
1001702104_D21	-8110.492926092083	-142.61147413267662
1001702104_D4	-8758.654536220121	-1245.826946081695
1001702104_D7	-8562.866647839199	-412.64895323330245
1001702104_D8	-8094.74124409572	-2.2772144565713512
1001702104_D9	-8677.38317204283	-455.6692312807098
1001702104_E12	-8698.154533551935	-266.51443342268897
1001702104_E15	-8472.641113057167	-847.6911231030048
1001702104_E16	-8350.133328946204	-118.97123496393685
1001702104_E18	-8156.696578221446	-586.0770140843002
1001702104_E20	-8431.975539868525	-338.7845970752231
1001702104_E22	-8105.750148380106	-156.81946070766548
1001702104_E23	-8332.56237162956	-213.14543090397387
1001702104_E8	-8302.384220900707	-154.01719101069529
1001702104_E9	-8719.628018350582	-787.6815719078326
1001702104_F12	-8540.875669655114	-462.17171666078144
1001702104_F14	-9241.215639603388	-936.1575605225614
1001702104_F16	-7949.982183198906	-133.77282636080778
1001702104_F21	-8141.995522734258	100.547438252453
1001702104_F22	-8590.771570199744	-224.7975342030493
1001702104_G1	-8529.85753032519	30.191782725284245
1001702104_G10	-9233.910897377325	-789.4726143088905
1001702104_G22	-8680.088918653106	-484.9252431498869
1001702104_G8	-8258.152338152911	-862.3837694942087
1001702104_H17	-8532.042536977606	-428.59046861031936
1001702104_H19	-8162.265879398418	10.247348720908391
1001702104_H22	-8118.640841259014	8.356414788860725
1001702104_H23	-8639.662841640366	-785.735103541788
1001702104_H4	-8293.970276625174	-72.54729129975364
1001702104_I12	-8544.066589420245	8.280250601385633
1001702104_I15	-8225.139512473905	-180.6318167539806
1001702104_I19	-8336.167838573016	-330.4419321177704
1001702104_I21	-8588.43212768154	-251.80967723570703
1001702104_I22	-8291.933654900313	-711.8844511804627
1001702104_I23	-8931.860041764532	366.8984700674472
1001702104_I9	-8517.733804276882	-74.0295528606588
1001702104_J13	-7868.854325632835	-608.0465557287637
1001702104_J16	-8342.365123780763	-794.9841675218662
1001702104_J17	-8826.661227545628	-735.9376846608475
1001702104_J18	-8317.697561103285	-345.9063173060166
1001702104_J19	-8405.09400701702	-369.1912093801214
1001702104_J22	-8363.402649537938	-182.38087065089474
1001702104_J23	-8539.896437752479	23.596651337122257
1001702104_J5	-8726.298431744477	-192.0675714388395
1001702104_J6	-8223.840706856507	-22.63557197647246
1001702104_J7	-9175.820792070901	-33.93014543957343
1001702104_K17	-8154.033851293913	-88.84076969756558
1001702104_K18	-8982.273611645976	-243.78315217532523
1001702104_K19	-8453.664939799766	-515.9278282774213
1001702104_K22	-8601.41363233367	-41.5347182726382
1001702104_K23	-8776.104269367348	-688.9614508391485
1001702104_K9	-8313.650636392404	-649.6124068202789
1001702104_L13	-8627.55483811606	-765.2567757198624
1001702104_L20	-8847.729000789512	-700.3168129878915
1001702104_L23	-8747.238929400793	-170.89910132398373
1001702104_M10	-8750.972306041875	-29.942439159328618
1001702104_M12	-8719.607954528776	-72.05536903453417
1001702104_M19	-8049.185530727687	90.58595308334235
1001702104_M21	-9298.541603303429	-861.880128896598
1001702104_M23	-8980.552584664398	-565.1915164139727
1001702104_M8	-8294.609520551032	-501.1436807639129
1001702104_N10	-8072.0243513964	-502.96483477491523
1001702104_N11	-8412.482097346749	148.42059297808154
1001702104_N13	-8535.177793426692	-95.9552543661462
1001702104_N15	-8854.37858432646	-248.4005656631193
1001702104_N17	-8820.255386769131	-410.23534073023995
1001702104_N18	-8558.14690795901	16.532082125332817
1001702104_N21	-8374.119289547269	-25.607252766658284
1001702104_N7	-8755.511804302312	-352.0510022885332
1001702104_N9	-8557.121202306176	-336.40472090709494
1001702104_O10	-9733.964028298946	-681.5317368266462
1001702104_O14	-8462.004815157985	143.77986083870158
1001702104_O16	-8821.79250848335	-178.99689481909687
1001702104_O2	-8485.013558850591	-553.5033875677708
1001702104_O23	-8242.855958432465	198.76063668457172
1001702104_O3	-8436.002656354161	-52.059789284356086
1001702104_O4	-8289.475507332609	308.87408896093973
1001702104_O7	-8650.835407259254	37.468059311571814
1001702104_O9	-8767.862848187362	-203.1028343904199
1001702104_P1	-8148.65886222874	-54.55398148328518
1001702104_P10	-8692.57564877644	-273.1837779318129
1001702104_P11	-8509.0987878824	-345.8966991995817
1001702104_P13	-8422.752978093116	-57.973110936240644
1001702104_P14	-8361.324804341913	-594.7332671540275
1001702104_P18	-8290.181116452184	-156.27939803399497
1001702104_P3	-8814.782074941413	-391.9218582338111
1001702104_P5	-8805.014564231518	-220.7695706256208
1001702104_P7	-8258.096370364312	274.8400775654846
1001702104_P8	-8146.859720478947	-642.0275423604878
1001702104_P9	-9135.708236732242	-628.0299990409494
1001702201_A17	-9007.226056285946	-375.4451615141385
1001702201_A21	-8993.625177384938	-107.99984510688724
1001702201_A23	-9102.853525067783	-507.95593557177017
1001702201_B13	-8873.452837496201	345.2428051758792
1001702201_B15	-8821.260903419296	-259.4737707886754
1001702201_B16	-8895.114017463733	3.6535007932217036
1001702201_B18	-8719.73390918918	-86.17805259240491
1001702201_B2	-8908.326896555543	132.33445478450687
1001702201_B20	-8741.877815754302	-63.59949783666747
1001702201_B21	-8958.883651001472	-492.8344304969106
1001702201_B22	-8446.965192300315	-397.9949979370218
1001702201_B7	-9094.935272461806	-732.7788269415836
1001702201_C1	-9068.795596755264	-121.24697810850138
1001702201_C10	-9080.332281918028	-571.0704546535317
1001702201_C11	-8815.840763883865	340.649703760533
1001702201_C12	-8884.526565879316	-57.63818030056099
1001702201_C13	-9102.787060242239	-545.5666090529136
1001702201_C14	-8683.686316827363	416.16513241069157
1001702201_C20	-8622.231692157475	-314.64582897136984
1001702201_C22	-9112.691488903969	-413.3463767011837
1001702201_C6	-8999.138562652928	-224.29048924415903
1001702201_D11	-8587.91960764789	132.90834161528272
1001702201_D14	-8598.330223013925	140.7287447833392
1001702201_D15	-8850.8398095968	-141.77402195901206
